filename,date,timestamp,total_pixels,analysis_pixels,water_pixels,water_pct_of_analysis,water_pct_of_total,threshold_used,ndwi_min,ndwi_max,ndwi_mean,ndwi_std,analysis_area_km2,water_area_km2,initial_water_pixels,noise_removed_pixels,cleaning_efficiency_pct,removed_by_opening,added_by_closing,removed_by_size,water_mask_file,ndwi_file
2023-02-25.tif,2023-02-25,2023-02-25,24141920,1564550,100677,6.434885430315426,0.4170215127877153,0.0,-0.3166666626930237,0.36354944109916687,-0.05384485051035881,0.053623005747795105,14.08095,0.906093,143894,43217,30.03391385325309,47049,7723,3891,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-02-25_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-02-25_ndwi.tif
2023-05-30.tif,2023-05-30,2023-05-30,24141920,1564550,245755,15.707711482534915,1.017959632042522,0.0,-0.450549453496933,0.39085641503334045,-0.052922848612070084,0.06629414111375809,14.08095,2.211795,263172,17417,6.618105269557551,32160,18654,3911,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-05-30_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-05-30_ndwi.tif
2023-06-01.tif,2023-06-01,2023-06-01,24141920,1564550,106609,6.814035984787958,0.44159288076507586,0.0,-0.44414380192756653,0.507656991481781,-0.0616803839802742,0.0691816434264183,14.08095,0.959481,118741,12132,10.217195408494117,15609,5659,2182,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-06-01_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-06-01_ndwi.tif
2023-06-02.tif,2023-06-02,2023-06-02,24141920,1564550,153688,9.823144035026045,0.6366022255065049,0.0,-0.5015994906425476,0.5403458476066589,-0.06252355873584747,0.06961846351623535,14.08095,1.383192,179842,26154,14.542765316222017,29928,6674,2900,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-06-02_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-06-02_ndwi.tif
2023-06-03.tif,2023-06-03,2023-06-03,24141920,1564550,126529,8.087245533859576,0.5241049593404336,0.0,-0.3754863739013672,0.4595801830291748,-0.07024382054805756,0.06219286471605301,14.08095,1.1387610000000001,145459,18930,13.013976446971311,21190,4132,1872,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-06-03_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-06-03_ndwi.tif
2023-06-05.tif,2023-06-05,2023-06-05,24141920,1564550,122352,7.820267808635071,0.5068031043098478,0.0,-0.43526941537857056,0.5273587703704834,-0.06333732604980469,0.07116591185331345,14.08095,1.101168,149995,27643,18.429280976032533,30067,6108,3684,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-06-05_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-06-05_ndwi.tif
2023-06-06.tif,2023-06-06,2023-06-06,24141920,1564550,73831,4.718992681601739,0.30582074665146763,0.0,-0.5488023161888123,0.5276455283164978,-0.08949346095323563,0.0680805966258049,14.08095,0.664479,107686,33855,31.438627119588432,35177,4934,3612,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-06-06_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-06-06_ndwi.tif
2023-06-07.tif,2023-06-07,2023-06-07,24141920,1564550,124234,7.940557987919849,0.5145986731792666,0.0,-0.4401446580886841,0.6027001142501831,-0.05544687435030937,0.07154708355665207,14.08095,1.118106,154933,30699,19.814371373432387,33642,6454,3511,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-06-07_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-06-07_ndwi.tif
2023-06-09.tif,2023-06-09,2023-06-09,24141920,1564550,103968,6.645233453708734,0.43065340287765014,0.0,-0.4182879328727722,0.636734664440155,-0.06029538810253143,0.0718451589345932,14.08095,0.935712,118858,14890,12.52755388783254,16010,3697,2577,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-06-09_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-06-09_ndwi.tif
2023-06-11.tif,2023-06-11,2023-06-11,24141920,1564550,73036,4.668179348694513,0.302527719419168,0.0,-0.4124223589897156,0.4328673183917999,-0.08954842388629913,0.06175016984343529,14.08095,0.657324,82816,9780,11.809312210200927,10738,2904,1946,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2023/2023-06-11_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2023/2023-06-11_ndwi.tif
