filename,date,timestamp,total_pixels,analysis_pixels,water_pixels,water_pct_of_analysis,water_pct_of_total,threshold_used,ndwi_min,ndwi_max,ndwi_mean,ndwi_std,analysis_area_km2,water_area_km2,initial_water_pixels,noise_removed_pixels,cleaning_efficiency_pct,removed_by_opening,added_by_closing,removed_by_size,water_mask_file,ndwi_file
2022-04-05.tif,2022-04-05,2022-04-05,24141920,1564550,175396,11.210635646032406,0.7265205087250725,0.0,-0.37809187173843384,0.4523867666721344,-0.06988656520843506,0.0685354620218277,14.08095,1.578564,188539,13143,6.970971523133145,22387,12462,3218,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2022/2022-04-05_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2022/2022-04-05_ndwi.tif
2022-04-07.tif,2022-04-07,2022-04-07,24141920,1564550,129704,8.29017928477837,0.537256357406536,0.0,-0.4115006923675537,0.35353001952171326,-0.06440239399671555,0.05970696732401848,14.08095,1.167336,147431,17727,12.023929838365065,20769,5494,2452,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2022/2022-04-07_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2022/2022-04-07_ndwi.tif
2022-04-12.tif,2022-04-12,2022-04-12,24141920,1564550,92652,5.921958390591544,0.38378057751827527,0.0,-0.32020726799964905,0.4893001616001129,-0.06670723855495453,0.059649888426065445,14.08095,0.833868,110303,17651,16.002284616012258,18370,3675,2956,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2022/2022-04-12_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2022/2022-04-12_ndwi.tif
2022-04-13.tif,2022-04-13,2022-04-13,24141920,1564550,140617,8.987696142660829,0.5824598872003552,0.0,-0.3427724838256836,0.5272325277328491,-0.046475887298583984,0.061896778643131256,14.08095,1.265553,160663,20046,12.477048231391173,23897,7451,3600,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2022/2022-04-13_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2022/2022-04-13_ndwi.tif
2022-04-24.tif,2022-04-24,2022-04-24,24141920,1564550,96735,6.182927998466012,0.40069306832265206,0.0,-0.30050429701805115,0.4462585151195526,-0.058698102831840515,0.06898225098848343,14.08095,0.870615,107346,10611,9.884858308646805,10126,1874,2359,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2022/2022-04-24_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2022/2022-04-24_ndwi.tif
2022-05-14.tif,2022-05-14,2022-05-14,24141920,1564550,55137,3.524144322648685,0.22838697170730415,0.0,-0.44764238595962524,0.41777655482292175,-0.09944920241832733,0.05939460173249245,14.08095,0.49623300000000004,60460,5323,8.804168044988423,6500,2456,1279,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2022/2022-05-14_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2022/2022-05-14_ndwi.tif
2022-05-15.tif,2022-05-15,2022-05-15,18902499,1564550,52678,3.3669745294174045,0.278682728669897,0.0,-0.46964284777641296,0.44966813921928406,-0.10746248066425323,0.06058171018958092,14.08095,0.474102,56248,3570,6.3468923339496515,3884,1324,1010,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2022/2022-05-15_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2022/2022-05-15_ndwi.tif
2022-06-01.tif,2022-06-01,2022-06-01,24141920,1564550,51822,3.312262311846857,0.2146556694745074,0.0,-0.3464285731315613,0.42908716201782227,-0.05826835706830025,0.054450854659080505,14.08095,0.46639800000000003,59851,8029,13.414980534995237,8071,1233,1191,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2022/2022-06-01_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2022/2022-06-01_ndwi.tif
2022-06-05.tif,2022-06-05,2022-06-05,24141920,1564550,58457,3.7363459141606215,0.2421389848031971,0.0,-0.4284846782684326,0.4409722089767456,-0.07947824150323868,0.058224309235811234,14.08095,0.526113,63063,4606,7.303807303807304,4770,1360,1196,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2022/2022-06-05_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2022/2022-06-05_ndwi.tif
2022-06-11.tif,2022-06-11,2022-06-11,24141920,1564550,50368,3.2193282413473523,0.20863295048612537,0.0,-0.43514880537986755,0.5403043031692505,-0.10639449208974838,0.06998778134584427,14.08095,0.453312,53129,2761,5.1967851832332626,2553,705,913,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2022/2022-06-11_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2022/2022-06-11_ndwi.tif
