filename,date,timestamp,total_pixels,analysis_pixels,water_pixels,water_pct_of_analysis,water_pct_of_total,threshold_used,ndwi_min,ndwi_max,ndwi_mean,ndwi_std,analysis_area_km2,water_area_km2,initial_water_pixels,noise_removed_pixels,cleaning_efficiency_pct,removed_by_opening,added_by_closing,removed_by_size,water_mask_file,ndwi_file
2025-01-20_composite_mosaic.tif,2025-01-20,2025-01-20,24141920,1564550,254795,16.28551340641079,1.0554048725204954,0.0,-0.38318994641304016,0.6023054718971252,-0.05008354038000107,0.07214826345443726,14.08095,2.293155,254795,0,0,0,0,0,water/langtang2025/2025-01-20_composite_mosaic_water_mask.tif,ndwi/langtang2025/2025-01-20_composite_mosaic_ndwi.tif
2025-01-26_composite_mosaic.tif,2025-01-26,2025-01-26,24141920,1564550,265018,16.938928126298297,1.0977503032070357,0.0,-0.4658385217189789,0.5848546028137207,-0.048020217567682266,0.07750102877616882,14.08095,2.3851620000000002,265018,0,0,0,0,0,water/langtang2025/2025-01-26_composite_mosaic_water_mask.tif,ndwi/langtang2025/2025-01-26_composite_mosaic_ndwi.tif
2025-01-30_composite_mosaic.tif,2025-01-30,2025-01-30,24141920,1564550,279396,17.857914416285833,1.1573064611265385,0.0,-0.5580524206161499,0.6248934268951416,-0.048737671226263046,0.08942218124866486,14.08095,2.514564,279396,0,0,0,0,0,water/langtang2025/2025-01-30_composite_mosaic_water_mask.tif,ndwi/langtang2025/2025-01-30_composite_mosaic_ndwi.tif
2025-01-31_composite_mosaic.tif,2025-01-31,2025-01-31,24141920,1564550,259608,16.593141797961074,1.075341149336921,0.0,-0.528219997882843,0.5630901455879211,-0.05114147812128067,0.08069753646850586,14.08095,2.336472,259608,0,0,0,0,0,water/langtang2025/2025-01-31_composite_mosaic_water_mask.tif,ndwi/langtang2025/2025-01-31_composite_mosaic_ndwi.tif
2025-02-03_composite_mosaic.tif,2025-02-03,2025-02-03,24141920,1564550,260002,16.618324757917613,1.0769731653489034,0.0,-0.28841668367385864,0.4006810486316681,-0.03578367084264755,0.05800437927246094,14.08095,2.340018,260002,0,0,0,0,0,water/langtang2025/2025-02-03_composite_mosaic_water_mask.tif,ndwi/langtang2025/2025-02-03_composite_mosaic_ndwi.tif
2025-02-08_composite_mosaic.tif,2025-02-08,2025-02-08,24141920,1564550,107994,6.902559841487967,0.44732978984273,0.0,-0.4311877191066742,0.4723042845726013,-0.10060524940490723,0.06991829723119736,14.08095,0.971946,107994,0,0,0,0,0,water/langtang2025/2025-02-08_composite_mosaic_water_mask.tif,ndwi/langtang2025/2025-02-08_composite_mosaic_ndwi.tif
2025-04-22_composite_mosaic.tif,2025-04-22,2025-04-22,24141920,1564550,173674,11.100572049471094,0.7193876874747327,0.0,-0.43183672428131104,0.4498985707759857,-0.07028283178806305,0.05745463818311691,14.08095,1.563066,173674,0,0,0,0,0,water/langtang2025/2025-04-22_composite_mosaic_water_mask.tif,ndwi/langtang2025/2025-04-22_composite_mosaic_ndwi.tif
2025-04-25_composite_mosaic.tif,2025-04-25,2025-04-25,24141920,1564550,200150,12.792815825636765,0.8290558497418598,0.0,-0.3353135287761688,0.3952011168003082,-0.048932045698165894,0.05368804559111595,14.08095,1.80135,200150,0,0,0,0,0,water/langtang2025/2025-04-25_composite_mosaic_water_mask.tif,ndwi/langtang2025/2025-04-25_composite_mosaic_ndwi.tif
2025-04-26_composite_mosaic.tif,2025-04-26,2025-04-26,24141920,1564550,179965,11.502668498929404,0.7454460954224021,0.0,-0.32067832350730896,0.608203649520874,-0.03937495872378349,0.04621423780918121,14.08095,1.619685,179965,0,0,0,0,0,water/langtang2025/2025-04-26_composite_mosaic_water_mask.tif,ndwi/langtang2025/2025-04-26_composite_mosaic_ndwi.tif
2025-05-09_composite_mosaic.tif,2025-05-09,2025-05-09,24141920,1564550,107771,6.888306541817136,0.4464060853486384,0.0,-0.4412573575973511,0.5150232911109924,-0.0900718942284584,0.060455571860075,14.08095,0.969939,107771,0,0,0,0,0,water/langtang2025/2025-05-09_composite_mosaic_water_mask.tif,ndwi/langtang2025/2025-05-09_composite_mosaic_ndwi.tif
2025-05-14_composite_mosaic.tif,2025-05-14,2025-05-14,24141920,1564550,145394,9.293023553098335,0.602247045802488,0.0,-0.42054128646850586,0.45554909110069275,-0.05224373936653137,0.06024147942662239,14.08095,1.308546,145394,0,0,0,0,0,water/langtang2025/2025-05-14_composite_mosaic_water_mask.tif,ndwi/langtang2025/2025-05-14_composite_mosaic_ndwi.tif
2025-05-25_composite_mosaic.tif,2025-05-25,2025-05-25,24141920,1564550,142895,9.133297114186188,0.591895756426995,0.0,-0.45020824670791626,0.5851271748542786,-0.04830840602517128,0.06643088907003403,14.08095,1.286055,142895,0,0,0,0,0,water/langtang2025/2025-05-25_composite_mosaic_water_mask.tif,ndwi/langtang2025/2025-05-25_composite_mosaic_ndwi.tif
2025-05-27_composite_mosaic.tif,2025-05-27,2025-05-27,24141920,1564550,92221,5.8944105333802055,0.38199530111938074,0.0,-0.4104428291320801,0.5256823897361755,-0.06303086876869202,0.059599682688713074,14.08095,0.829989,92221,0,0,0,0,0,water/langtang2025/2025-05-27_composite_mosaic_water_mask.tif,ndwi/langtang2025/2025-05-27_composite_mosaic_ndwi.tif
