filename,date,timestamp,total_pixels,analysis_pixels,water_pixels,water_pct_of_analysis,water_pct_of_total,threshold_used,ndwi_min,ndwi_max,ndwi_mean,ndwi_std,analysis_area_km2,water_area_km2,initial_water_pixels,noise_removed_pixels,cleaning_efficiency_pct,removed_by_opening,added_by_closing,removed_by_size,water_mask_file,ndwi_file
2024-05-18.tif,2024-05-18,2024-05-18,24141920,1564550,93139,5.953085551756096,0.3857978155838475,0.0,-0.42256709933280945,0.5407165884971619,-0.06277511268854141,0.06866158545017242,14.08095,0.838251,109000,15861,14.551376146788991,17012,4024,2873,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2024/2024-05-18_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2024/2024-05-18_ndwi.tif
2024-06-05.tif,2024-06-05,2024-06-05,24141920,1564550,44021,2.813652487935828,0.1823425808717782,0.0,-0.486868679523468,0.4627338945865631,-0.11035876721143723,0.06612003594636917,14.08095,0.396189,47822,3801,7.948224666471498,3474,634,961,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2024/2024-06-05_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2024/2024-06-05_ndwi.tif
2024-06-10.tif,2024-06-10,2024-06-10,24141920,1564550,55037,3.517752708446518,0.22797275444537965,0.0,-0.4000000059604645,0.36007076501846313,-0.07894695550203323,0.05434665456414223,14.08095,0.495333,58402,3365,5.761788979829458,3071,899,1193,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2024/2024-06-10_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2024/2024-06-10_ndwi.tif
2024-06-11.tif,2024-06-11,2024-06-11,24141920,1564550,42247,2.7002652519893897,0.17499436664523782,0.0,-0.4767146408557892,0.407712459564209,-0.10636162012815475,0.059712741523981094,14.08095,0.38022300000000003,47628,5381,11.297975980515663,5604,821,598,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2024/2024-06-11_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2024/2024-06-11_ndwi.tif
2024-06-12.tif,2024-06-12,2024-06-12,24141920,1564550,50452,3.2246971972771723,0.20898089298614195,0.0,-0.4264798164367676,0.35356849431991577,-0.08497264236211777,0.05442178249359131,14.08095,0.454068,55531,5079,9.146242639246546,4910,1143,1312,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2024/2024-06-12_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2024/2024-06-12_ndwi.tif
2024-06-15.tif,2024-06-15,2024-06-15,24141920,1564550,54817,3.5036911572017515,0.2270614764691458,0.0,-0.46389010548591614,0.3466871976852417,-0.07415318489074707,0.0525146946310997,14.08095,0.493353,58801,3984,6.775394976275914,4010,1117,1091,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2024/2024-06-15_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2024/2024-06-15_ndwi.tif
2024-07-29.tif,2024-07-29,2024-07-29,24141920,1564550,72937,4.661851650634368,0.30211764432986277,0.0,-0.620746910572052,0.7538759708404541,-0.05781231075525284,0.07367164641618729,14.08095,0.656433,113223,40286,35.5811098451728,41268,2591,1609,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2024/2024-07-29_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2024/2024-07-29_ndwi.tif
2024-08-15.tif,2024-08-15,2024-08-15,24141920,1564550,86995,5.56038477517497,0.36034830701120707,0.0,-0.6757866144180298,0.5758122801780701,-0.05670643225312233,0.08091053366661072,14.08095,0.7829550000000001,127316,40321,31.67001790819693,42717,4967,2571,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2024/2024-08-15_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2024/2024-08-15_ndwi.tif
2024-08-16.tif,2024-08-16,2024-08-16,24141920,1564550,84462,5.398485187434087,0.34985618376665983,0.0,-0.4883308708667755,0.9072288870811462,-0.06486152857542038,0.0746280774474144,14.08095,0.760158,118365,33903,28.642757571917375,36483,3738,1158,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2024/2024-08-16_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2024/2024-08-16_ndwi.tif
2024-09-11.tif,2024-09-11,2024-09-11,24141920,1564550,99983,6.390527627752389,0.41414684498995935,0.0,-0.6342623829841614,0.5268672108650208,-0.06381626427173615,0.07773580402135849,14.08095,0.8998470000000001,146085,46102,31.558339322996886,50705,8727,4124,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2024/2024-09-11_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2024/2024-09-11_ndwi.tif
2024-09-19.tif,2024-09-19,2024-09-19,24141920,1564550,84063,5.372982646767441,0.3482034568915811,0.0,-0.5863860845565796,0.6734299659729004,-0.05477919802069664,0.06939707696437836,14.08095,0.756567,113905,29842,26.19902550370923,31043,2969,1768,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/water/langtang2024/2024-09-19_water_mask.tif,/Users/varyabazilova/Desktop/glacial_lakes/super_lakes/ndwi/langtang2024/2024-09-19_ndwi.tif
