filename,date,timestamp,total_pixels,glacier_pixels,water_pixels,water_pct_of_glacier,water_pct_of_total,threshold_used,ndwi_min,ndwi_max,ndwi_mean,ndwi_std,glacier_area_km2,water_area_km2,initial_water_pixels,noise_removed_pixels,cleaning_efficiency_pct,removed_by_opening,added_by_closing,removed_by_size,water_mask_file,ndwi_file
2025-01-08_composite_mosaic.tif,2025-01-08,2025-01-08,24117600,11554409,965338,8.3547155029738,4.0026287856171425,0.2,-0.9155354499816895,0.9997091889381409,0.020838845521211624,0.13739965856075287,103.989681,8.688042,965338,0,0,0,0,0,outputs_fixed_raw/2025-01-08_composite_mosaic_fixed_water.tif,outputs_fixed_raw/2025-01-08_composite_mosaic_fixed_ndwi.tif
2025-02-08_composite_mosaic.tif,2025-02-08,2025-02-08,24117600,11554409,426911,3.6947887165842928,1.7701222343848475,0.2,-0.3967789113521576,0.5652379989624023,0.026209278032183647,0.08828945457935333,103.989681,3.842199,426911,0,0,0,0,0,outputs_fixed_raw/2025-02-08_composite_mosaic_fixed_water.tif,outputs_fixed_raw/2025-02-08_composite_mosaic_fixed_ndwi.tif
2025-04-25_composite_mosaic.tif,2025-04-25,2025-04-25,24117600,11554409,55937,0.4841182270767808,0.2319343549938634,0.2,-0.3353135287761688,0.42331090569496155,0.01789139397442341,0.05742723122239113,103.989681,0.503433,55937,0,0,0,0,0,outputs_fixed_raw/2025-04-25_composite_mosaic_fixed_water.tif,outputs_fixed_raw/2025-04-25_composite_mosaic_fixed_ndwi.tif
2025-05-25_composite_mosaic.tif,2025-05-25,2025-05-25,24117600,11554409,51941,0.4495340263617118,0.21536554217666767,0.2,-0.45020824670791626,0.636786937713623,0.006811852566897869,0.050847914069890976,103.989681,0.467469,51941,0,0,0,0,0,outputs_fixed_raw/2025-05-25_composite_mosaic_fixed_water.tif,outputs_fixed_raw/2025-05-25_composite_mosaic_fixed_ndwi.tif
2025-06-14_composite_mosaic.tif,2025-06-14,2025-06-14,24117600,11554409,51378,0.4446614275122163,0.21303114737784853,0.2,-0.42098766565322876,0.47953763604164124,0.025569435209035873,0.06699039041996002,103.989681,0.46240200000000004,51378,0,0,0,0,0,outputs_fixed_raw/2025-06-14_composite_mosaic_fixed_water.tif,outputs_fixed_raw/2025-06-14_composite_mosaic_fixed_ndwi.tif
2025-06-28_composite_mosaic.tif,2025-06-28,2025-06-28,24117600,11554409,16380,0.14176406599420185,0.06791720569210867,0.2,-0.5215617418289185,0.550303041934967,-0.007475266698747873,0.058741360902786255,103.989681,0.14742,16380,0,0,0,0,0,outputs_fixed_raw/2025-06-28_composite_mosaic_fixed_water.tif,outputs_fixed_raw/2025-06-28_composite_mosaic_fixed_ndwi.tif
2025-07-06_composite_mosaic.tif,2025-07-06,2025-07-06,24117600,11554409,36282,0.3140100025886222,0.15043785451288685,0.2,-0.5473098158836365,0.8736000061035156,0.0147100193426013,0.06592109054327011,103.989681,0.326538,36282,0,0,0,0,0,outputs_fixed_raw/2025-07-06_composite_mosaic_fixed_water.tif,outputs_fixed_raw/2025-07-06_composite_mosaic_fixed_ndwi.tif
2025-08-21_composite_mosaic.tif,2025-08-21,2025-08-21,24117600,11554409,29308,0.2536520907300408,0.12152121272431751,0.2,-0.6278316974639893,0.6154506206512451,0.013393931090831757,0.06907679885625839,103.989681,0.263772,29308,0,0,0,0,0,outputs_fixed_raw/2025-08-21_composite_mosaic_fixed_water.tif,outputs_fixed_raw/2025-08-21_composite_mosaic_fixed_ndwi.tif
