filename,timestamp,date,total_pixels,glacier_pixels,water_pixels,water_pct_of_glacier,water_pct_of_total,otsu_threshold,ndwi_min,ndwi_max,ndwi_mean,ndwi_std,glacier_area_km2,water_area_km2,water_mask_file,ndwi_file
2025-01-08_composite_mosaic.tif,2025-01-08,2025-01-08,24117600,11554409,3237610,28.020559078357014,13.424262779049325,0.07575328,-0.91553545,0.9997092,0.020838846,0.13739966,103.989681,29.13849,mosaic_outputs/2025-01-08_composite_mosaic_water_mask.tif,mosaic_outputs/2025-01-08_composite_mosaic_ndwi.tif
2025-02-08_composite_mosaic.tif,2025-02-08,2025-02-08,24117600,11554409,6281032,54.36047832476763,26.043354230935083,0.022224547,-0.3967789,0.565238,0.026209278,0.088289455,103.989681,56.529288,mosaic_outputs/2025-02-08_composite_mosaic_water_mask.tif,mosaic_outputs/2025-02-08_composite_mosaic_ndwi.tif
2025-04-25_composite_mosaic.tif,2025-04-25,2025-04-25,24117600,11554409,8366306,72.40790939631789,34.689629150495904,-0.0048970273,-0.33531353,0.4233109,0.017891394,0.05742723,103.989681,75.296754,mosaic_outputs/2025-04-25_composite_mosaic_water_mask.tif,mosaic_outputs/2025-04-25_composite_mosaic_ndwi.tif
2025-05-25_composite_mosaic.tif,2025-05-25,2025-05-25,24117600,11554409,8819062,76.32637896062015,36.56691378910008,-0.014985565,-0.45020825,0.63678694,0.0068118526,0.050847914,103.989681,79.371558,mosaic_outputs/2025-05-25_composite_mosaic_water_mask.tif,mosaic_outputs/2025-05-25_composite_mosaic_ndwi.tif
2025-06-14_composite_mosaic.tif,2025-06-14,2025-06-14,24117600,11554409,7586652,65.66023411495992,31.45691113543636,0.006410085,-0.42098767,0.47953764,0.025569435,0.06699039,103.989681,68.279868,mosaic_outputs/2025-06-14_composite_mosaic_water_mask.tif,mosaic_outputs/2025-06-14_composite_mosaic_ndwi.tif
2025-06-28_composite_mosaic.tif,2025-06-28,2025-06-28,24117600,11554409,6830734,59.1179869087203,28.32261087338707,-0.012844667,-0.52156174,0.55030304,-0.0074752667,0.05874136,103.989681,61.476606,mosaic_outputs/2025-06-28_composite_mosaic_water_mask.tif,mosaic_outputs/2025-06-28_composite_mosaic_ndwi.tif
2025-07-06_composite_mosaic.tif,2025-07-06,2025-07-06,24117600,11554409,6959345,60.231077158511525,28.85587703585763,0.0049578687,-0.5473098,0.8736,0.014710019,0.06592109,103.989681,62.634105,mosaic_outputs/2025-07-06_composite_mosaic_water_mask.tif,mosaic_outputs/2025-07-06_composite_mosaic_ndwi.tif
2025-08-21_composite_mosaic.tif,2025-08-21,2025-08-21,24117600,11554409,6034557,52.22730993856977,25.021382724649218,0.010807462,-0.6278317,0.6154506,0.013393931,0.0690768,103.989681,54.311013,mosaic_outputs/2025-08-21_composite_mosaic_water_mask.tif,mosaic_outputs/2025-08-21_composite_mosaic_ndwi.tif
