filename,timestamp,date,total_pixels,glacier_pixels,water_pixels,water_pct_of_glacier,water_pct_of_total,otsu_threshold,ndwi_min,ndwi_max,ndwi_mean,ndwi_std,glacier_area_km2,water_area_km2,initial_water_pixels,noise_removed_pixels,cleaning_efficiency_pct,removed_by_opening,added_by_closing,removed_by_size,water_mask_file,ndwi_file
2025-01-08_composite_mosaic.tif,2025-01-08,2025-01-08,24117600,11554409,2890785,25.01889105708479,11.986205095034332,0.07575328,-0.91553545,0.9997092,0.020838846,0.13739966,103.989681,26.017065,3039202,148417,4.8834200556593474,267067,137306,18656,outputs_cleaned/2025-01-08_composite_mosaic_water_mask_cleaned.tif,outputs_cleaned/2025-01-08_composite_mosaic_ndwi.tif
2025-02-08_composite_mosaic.tif,2025-02-08,2025-02-08,24117600,11554409,5816387,50.33911297410365,24.116773642485157,0.022224547,-0.3967789,0.565238,0.026209278,0.088289455,103.989681,52.347483,5965247,148860,2.4954540859749814,340551,210596,18905,outputs_cleaned/2025-02-08_composite_mosaic_water_mask_cleaned.tif,outputs_cleaned/2025-02-08_composite_mosaic_ndwi.tif
2025-04-25_composite_mosaic.tif,2025-04-25,2025-04-25,24117600,11554409,8084632,69.9701040529204,33.521710286263975,-0.0048970273,-0.33531353,0.4233109,0.017891394,0.05742723,103.989681,72.761688,8177892,93260,1.140391680398812,196565,115165,11860,outputs_cleaned/2025-04-25_composite_mosaic_water_mask_cleaned.tif,outputs_cleaned/2025-04-25_composite_mosaic_ndwi.tif
2025-05-25_composite_mosaic.tif,2025-05-25,2025-05-25,24117600,11554409,8313235,71.94859555343766,34.46957823332338,-0.014985565,-0.45020825,0.63678694,0.0068118526,0.050847914,103.989681,74.819115,8459139,145904,1.7248091088230137,352561,222966,16309,outputs_cleaned/2025-05-25_composite_mosaic_water_mask_cleaned.tif,outputs_cleaned/2025-05-25_composite_mosaic_ndwi.tif
2025-06-14_composite_mosaic.tif,2025-06-14,2025-06-14,24117600,11554409,7342196,63.54453957792216,30.443311108899724,0.006410085,-0.42098767,0.47953764,0.025569435,0.06699039,103.989681,66.079764,7442414,100218,1.3465792147547826,167191,74832,7859,outputs_cleaned/2025-06-14_composite_mosaic_water_mask_cleaned.tif,outputs_cleaned/2025-06-14_composite_mosaic_ndwi.tif
2025-06-28_composite_mosaic.tif,2025-06-28,2025-06-28,24117600,11554409,5950871,51.50303230567656,24.674391315885494,-0.012844667,-0.52156174,0.55030304,-0.0074752667,0.05874136,103.989681,53.557839,6311184,360313,5.709118922851877,563481,224995,21827,outputs_cleaned/2025-06-28_composite_mosaic_water_mask_cleaned.tif,outputs_cleaned/2025-06-28_composite_mosaic_ndwi.tif
2025-07-06_composite_mosaic.tif,2025-07-06,2025-07-06,24117600,11554409,6530981,56.523713155731286,27.079730155571035,0.0049578687,-0.5473098,0.8736,0.014710019,0.06592109,103.989681,58.778829,6684644,153663,2.2987462009943984,293399,150164,10428,outputs_cleaned/2025-07-06_composite_mosaic_water_mask_cleaned.tif,outputs_cleaned/2025-07-06_composite_mosaic_ndwi.tif
2025-08-21_composite_mosaic.tif,2025-08-21,2025-08-21,24117600,11554409,5721910,49.52144242081096,23.725038975685806,0.010807462,-0.6278317,0.6154506,0.013393931,0.0690768,103.989681,51.49719,5834567,112657,1.93085450899784,234692,135039,13004,outputs_cleaned/2025-08-21_composite_mosaic_water_mask_cleaned.tif,outputs_cleaned/2025-08-21_composite_mosaic_ndwi.tif
